9878,Görkem Sağlam,66,CAM,Normal,Turkey,Willem II,Eredivisie,400,3,3,71,59,65,67,53,59,Average,72kg,"178cm|5'10""",H\H,4,374,1778,
9879,Dave Gnaase,66,CDM,Normal,Germany,Saarbrücken,3. Liga (GER 3),200,3,3,80,53,61,65,60,73,Average,77kg,"179cm|5'10""",M\H,3,392,1816,
9880,Arianit Ferati,66,CAM,Normal,Germany,Fortuna Sittard,Eredivisie,350,4,4,73,56,69,72,38,50,Short & Lean-,71kg,"168cm|5'6""",M\M,3,358,1731,
9881,Rick Wulle,66,GK,Normal,Germany,SV Sandhausen,Bundesliga 2 (GER 2),250,1,2,64,67,61,67,46,64,High & Average,84kg,"188cm|6'2""",M\M,0,369,766,
9882,Callum Connolly,66,CB,Normal,England,Blackpool,EFL Championship (ENG 2),200,3,3,60,54,63,64,65,72,Lean,70kg,"183cm|6'0""",M\M,1,378,1782,
9883,Robin Becker,66,RB,Normal,Germany,Dynamo Dresden,Bundesliga 2 (GER 2),200,2,2,75,43,50,59,63,71,Average,79kg,"183cm|6'0""",M\H,3,361,1654,
9884,Vladimir Rodić,66,RW,Normal,Montenegro,Hammarby IF,Allsvenskan (SWE 1),200,3,3,82,61,56,68,48,65,Stocky,74kg,"176cm|5'9""",H\M,0,380,1765,
9885,Filip Valenčič,66,CAM,Normal,Slovenia,HJK Helsinki,Finnliiga (FIN 1),1K,3,2,73,69,62,66,29,69,Average,90kg,"183cm|6'0""",M\M,-4,368,1713,
9886,Philipp Ochs,66,LB,Normal,Germany,Hannover 96,Bundesliga 2 (GER 2),400,3,3,72,63,64,69,61,61,Average,75kg,"175cm|5'9""",H\M,4,390,1859,
9887,Bright Enobakhare,66,CAM,Normal,Nigeria,Coventry City,EFL Championship (ENG 2),600,4,3,84,57,58,75,27,65,Stocky,77kg,"179cm|5'10""",H\M,9,366,1656,
9888,Jonathan Sabbatini,66,CM,Normal,Uruguay,FC Lugano,Raiffeisen Super L. (SUI 1),250,3,3,61,56,66,67,59,66,Average,71kg,"175cm|5'9""",H\M,0,375,1816,
9889,Omar Duarte,66,ST,Sudamericana,Colombia,La Equidad,CONMEBOL Sudamericana,500,3,2,78,64,56,67,26,67,Lean,68kg,"173cm|5'8""",H\M,-1,358,1653,
9890,Kyle Knoyle,66,RB,Normal,England,Doncaster,EFL League One (ENG 3),400,2,3,85,46,55,64,58,71,Average,63kg,"177cm|5'10""",M\M,6,379,1701,
9891,Dominik Schad,66,RB,Normal,Germany,Kaiserslautern,3. Liga (GER 3),200,2,3,83,40,55,62,59,63,Lean,70kg,"176cm|5'9""",H\H,5,362,1670,
9892,Luka Zahović,66,ST,Normal,Slovenia,Pogoń Szczecin,Polski Ekstraklasa (POL 1),200,3,3,76,62,57,71,28,51,Lean,63kg,"177cm|5'10""",M\L,3,345,1626,
9893,Niko Hämäläinen,66,LWB,Normal,Finland,LA Galaxy,Major League Soccer,500,2,3,76,48,58,66,61,61,Lean,74kg,"176cm|5'9""",M\M,2,370,1719,
9894,Jacob Davenport,66,CDM,Normal,England,Blackburn Rovers,EFL Championship (ENG 2),200,2,2,64,42,61,59,62,66,Average,73kg,"177cm|5'10""",M\H,2,354,1659,
9895,Aldo Kalulu,66,RM,Normal,France,FCSM,Ligue 2 (FRA 2),400,3,3,91,61,56,70,32,49,Short and Balanced,68kg,"166cm|5'5""",H\L,7,359,1693,
9896,Luís Machado,66,LM,Normal,Portugal,Radomiak Radom,Polski Ekstraklasa (POL 1),500,3,3,81,62,60,68,30,59,Short & Lean-,60kg,"168cm|5'6""",H\L,1,360,1728,
9897,Leyvin Balanta,66,LB,Sudamericana,Colombia,Deportes Tolima,CONMEBOL Sudamericana,200,2,2,67,42,52,58,65,66,High & Average,78kg,"186cm|6'1""",M\M,1,350,1631,
9898,Jay-Roy Grot,66,ST,Normal,Netherlands,Viborg FF,3F Superliga (DEN 1),400,3,2,78,65,59,61,47,82,High & Stocky,98kg,"193cm|6'4""",M\M,8,392,1746,
9899,Ali Hazazi,66,CDM,Normal,Saudi Arabia,Ettifaq FC,MBS Pro League (SAU 1),400,2,3,64,44,60,66,63,69,Lean,68kg,"181cm|5'11""",M\M,0,366,1699,
9900,Callum Johnson,66,RB,Normal,England,Fleetwood Town,EFL League One (ENG 3),200,2,3,71,46,59,63,60,73,High & Average,71kg,"180cm|5'11""",M\M,2,372,1725,
9901,Denis Will Poha,66,CM,Normal,France,V. Guimarães,Liga NOS (POR 1),250,3,3,74,61,66,68,63,70,Stocky,68kg,"173cm|5'8""",M\M,4,402,1896,
9902,Kelvin Osorio,66,CM,Libertadores,Colombia,Santa Fe,CONMEBOL Libertadores,300,3,4,72,62,63,68,57,72,Average,76kg,"182cm|6'0""",M\M,2,394,1860,
9903,Chiedozie Ogbene,66,RM,Normal,Republic of Ireland,Rotherham Utd,EFL League One (ENG 3),400,3,4,90,57,57,67,38,69,Lean,75kg,"181cm|5'11""",H\H,66,378,1699,
9904,Juan Patiño,66,CB,Libertadores,Paraguay,Cerro Porteño,CONMEBOL Libertadores,300,2,3,62,24,48,47,66,69,Stocky,83kg,"181cm|5'11""",M\M,-1,316,1457,
9905,Adri Castellano,66,CB,Normal,Spain,SD Ponferradina,LaLiga SmartBank (ESP 2),300,2,3,60,35,56,63,67,67,Average,73kg,"180cm|5'11""",M\M,0,348,1635,
9906,Jack Fitzwater,66,CB,Normal,England,Livingston,Scottish Premiership (SPFL),200,2,3,67,37,47,54,66,72,High & Average,70kg,"188cm|6'2""",M\H,0,343,1592,
9907,Joe Pritchard,66,LWB,Normal,England,Accrington,EFL League One (ENG 3),200,3,3,75,61,64,67,57,62,Average,66kg,"174cm|5'9""",H\M,1,386,1826,
9908,Nicolas Janvier,66,CM,Normal,France,V. Guimarães,Liga NOS (POR 1),200,2,3,63,55,66,68,46,65,Average,77kg,"172cm|5'8""",H\M,-1,363,1740,
9909,Jorge Enrique Flores,66,LB,Libertadores,Bolivia,Always Ready,CONMEBOL Libertadores,300,2,2,70,38,55,59,63,59,Stocky,72kg,"175cm|5'9""",H\M,0,344,1604,
9910,Jonathan Leko,66,ST,Normal,England,Charlton Ath,EFL League One (ENG 3),400,3,4,87,61,55,68,24,58,Average,64kg,"182cm|6'0""",M\L,6,353,1598,
9911,Ahmet Arslan,66,CM,Normal,Germany,Holstein Kiel,Bundesliga 2 (GER 2),200,3,4,68,63,65,70,56,62,Average,77kg,"180cm|5'11""",M\H,5,384,1816,
9912,Ismaël Chester Diallo,66,CB,Normal,Côte d'Ivoire,AC Ajaccio,Ligue 2 (FRA 2),200,2,3,68,37,52,61,67,72,Lean,74kg,"178cm|5'10""",L\M,-1,357,1664,
9913,Scott Wharton,66,CB,Normal,England,Blackburn Rovers,EFL Championship (ENG 2),300,2,3,60,29,45,54,64,74,High & Average+,78kg,"188cm|6'2""",L\M,6,326,1490,
9914,Fabian Schleusener,66,ST,Normal,Germany,Karlsruher SC,Bundesliga 2 (GER 2),200,3,4,79,62,56,65,28,69,High & Average,81kg,"186cm|6'1""",H\M,1,359,1667,
9915,Séga Coulibaly,66,CB,Normal,France,LA Galaxy,Major League Soccer,450,2,3,47,37,53,52,64,78,Stocky,87kg,"184cm|6'0""",M\H,1,331,1561,
9916,Randell Williams,66,RW,Normal,England,Hull City,EFL Championship (ENG 2),400,3,4,89,59,60,66,54,66,Lean,76kg,"173cm|5'8""",H\M,2,394,1831,
9917,Mateusz Lis,66,GK,Normal,Poland,Altay SK,Süper Lig (TUR 1),2.3K,1,2,68,63,61,70,27,66,High & Average,83kg,"192cm|6'4""",M\M,0,355,633,
9918,Patrik Karlsson Lagemyr,66,CAM,Normal,Sweden,IFK Göteborg,Allsvenskan (SWE 1),250,3,3,79,56,64,71,32,43,Short & Lean,58kg,"167cm|5'6""",M\L,-1,345,1633,
9919,Thomas Glover,66,GK,Normal,Australia,Melbourne City,A-League (AUS 1),300,1,2,65,64,63,67,22,65,High & Average,90kg,"190cm|6'3""",M\M,1,346,700,
9920,Julien Dacosta,66,RWB,Normal,France,Coventry City,EFL Championship (ENG 2),300,3,3,77,34,58,64,59,71,Average,77kg,"182cm|6'0""",H\M,1,363,1661,
9921,Mark Travers,66,GK,Normal,Republic of Ireland,AFC Bournemouth,EFL Championship (ENG 2),200,1,2,67,66,64,66,40,65,High & Average,82kg,"191cm|6'3""",M\M,5,368,805,
9922,Leeroy Owusu,66,RB,Normal,Netherlands,Willem II,Eredivisie,400,3,3,82,55,60,65,58,69,Average,68kg,"174cm|5'9""",H\M,19,389,1792,
9923,Gaddi Aguirre,66,CB,Normal,Mexico,Atlas,LIGA BBVA MX (MEX 1),350,2,2,71,33,49,56,67,68,Lean,73kg,"181cm|5'11""",L\H,0,344,1596,
9924,Toshiyuki Takagi,66,LM,Normal,Japan,Cerezo Osaka,Meiji Yasuda J1 (JPN 1),550,4,3,78,65,63,65,33,57,Short & Lean-,64kg,"170cm|5'7""",H\M,-1,361,1705,
9925,Robin Krauße,66,CDM,Normal,Germany,Braunschweig,3. Liga (GER 3),400,2,3,68,36,52,58,65,80,Average,75kg,"179cm|5'10""",M\H,1,359,1694,
9926,Tomoya Koyamatsu,66,LM,Normal,Japan,Sagan Tosu,Meiji Yasuda J1 (JPN 1),300,3,4,73,63,65,68,26,53,Lean,64kg,"171cm|5'7""",M\M,0,348,1685,
9927,Yusuke Chajima,66,RM,Normal,Japan,S-Hiroshima,Meiji Yasuda J1 (JPN 1),300,2,3,71,58,64,67,49,49,Short & Lean-,60kg,"166cm|5'5""",M\M,0,358,1751,
9928,Lucas Merolla,66,CB,Sudamericana,Argentina,Huracán,CONMEBOL Sudamericana,200,2,2,47,26,38,44,67,72,High & Average,85kg,"193cm|6'4""",M\M,4,294,1297,
9929,Kazuki Kozuka,66,CF,Normal,Japan,Kawasaki-F,Meiji Yasuda J1 (JPN 1),200,3,3,77,58,67,67,40,56,Lean,68kg,"174cm|5'9""",M\H,3,365,1714,
9930,Hiroki Fujiharu,66,LB,Normal,Japan,Gamba Osaka,Meiji Yasuda J1 (JPN 1),300,2,3,73,54,66,64,61,51,Lean,60kg,"175cm|5'9""",M\M,0,369,1756,
9931,Kyohei Yoshino,66,CB,Normal,Japan,Vegalta Sendai,Meiji Yasuda J1 (JPN 1),450,2,3,63,23,45,49,65,71,Lean,75kg,"182cm|6'0""",M\H,3,316,1433,
9932,Kosei Shibasaki,66,CM,Normal,Japan,S-Hiroshima,Meiji Yasuda J1 (JPN 1),300,3,4,58,65,69,65,48,58,Lean,65kg,"176cm|5'9""",H\M,-1,363,1775,
9933,Hiroto Goya,66,ST,Normal,Japan,Oita Trinita,Meiji Yasuda J1 (JPN 1),200,2,3,70,67,52,63,28,62,Lean,68kg,"177cm|5'10""",H\L,-1,342,1650,
9934,Ryo Hatsuse,66,LB,Normal,Japan,Vissel Kobe,Meiji Yasuda J1 (JPN 1),400,2,4,73,32,55,60,62,60,Lean,64kg,"175cm|5'9""",M\M,1,342,1583,
9935,Facundo Cambeses,66,GK,Normal,Argentina,Banfield,Primera División (ARG 1),250,1,2,66,63,63,67,47,64,Average,80kg,"184cm|6'0""",M\M,-4,370,823,
9936,Hiromu Mitsumaru,66,LB,Normal,Japan,Kashiwa Reysol,Meiji Yasuda J1 (JPN 1),200,2,3,79,29,57,56,61,64,Average,69kg,"172cm|5'8""",H\M,0,346,1596,
9937,Josh Tymon,66,LWB,Normal,England,Stoke City,EFL Championship (ENG 2),200,2,3,68,49,56,64,63,68,Average,75kg,"180cm|5'11""",H\M,4,368,1688,
9938,Yuichi Maruyama,66,CB,Normal,Japan,Nagoya Grampus,Meiji Yasuda J1 (JPN 1),350,2,3,43,35,56,56,67,73,Lean,75kg,"182cm|6'0""",L\H,1,330,1566,
9939,Masatoshi Mihara,66,CDM,Normal,Japan,Kashiwa Reysol,Meiji Yasuda J1 (JPN 1),200,2,3,54,47,63,59,62,71,Average,67kg,"175cm|5'9""",M\M,0,356,1679,
9940,Kohei Tezuka,66,CDM,Normal,Japan,Yokohama FC,Meiji Yasuda J1 (JPN 1),200,2,3,73,50,68,62,60,63,Average,66kg,"176cm|5'9""",M\M,0,376,1760,
9941,Jonathan Augustinsson,66,LB,Normal,Sweden,Rosenborg BK,Eliteserien (NOR 1),200,2,4,78,49,62,63,59,72,High & Average,81kg,"185cm|6'1""",M\M,-1,383,1755,
9942,Iván Garrido González,66,CB,Normal,Spain,FC Goa,Indian Super League (IND 1),200,2,3,67,46,52,53,65,79,Average,73kg,"181cm|5'11""",H\M,1,362,1725,
9943,Pablo Sabbag,66,ST,Sudamericana,Colombia,Newell's,CONMEBOL Sudamericana,350,2,4,58,66,44,61,32,68,High & Average,82kg,"188cm|6'2""",M\L,1,329,1540,
9944,Finn Stokkers,66,ST,Normal,Netherlands,RKC Waalwijk,Eredivisie,450,2,3,71,66,43,66,29,69,High & Average,79kg,"186cm|6'1""",H\M,2,344,1601,
9945,Shun Takagi,66,GK,Normal,Japan,Oita Trinita,Meiji Yasuda J1 (JPN 1),500,1,2,64,65,70,68,50,66,Average,76kg,"181cm|5'11""",M\M,0,383,835,
9946,Seiya Fujita,66,RM,Normal,Japan,Tokushima Vortis,Meiji Yasuda J1 (JPN 1),250,3,3,74,50,62,66,50,71,Lean,70kg,"175cm|5'9""",H\H,1,373,1731,
9947,Andreas Skovgaard,66,CB,Normal,Denmark,Örebro SK,Allsvenskan (SWE 1),200,2,3,52,27,47,48,65,73,High & Average,75kg,"185cm|6'1""",M\M,1,312,1471,
9948,Phillip Tietz,66,ST,Normal,Germany,SV Darmstadt 98,Bundesliga 2 (GER 2),400,2,3,63,67,51,64,32,73,High & Average,89kg,"190cm|6'3""",M\M,6,350,1612,
9949,Tatsuki Nara,66,CB,Normal,Japan,Avispa Fukuoka,Meiji Yasuda J1 (JPN 1),450,2,2,71,38,43,53,65,71,Average,74kg,"180cm|5'11""",M\H,0,341,1570,
9950,Yuki Kakita,66,ST,Normal,Japan,Tokushima Vortis,Meiji Yasuda J1 (JPN 1),200,2,3,78,64,57,62,42,73,High & Average,78kg,"187cm|6'2""",H\M,0,376,1723,
9951,Andre Dozzell,66,CM,Normal,England,QPR,EFL Championship (ENG 2),450,3,4,73,59,65,68,61,64,Lean,64kg,"182cm|6'0""",M\M,4,390,1842,
9952,César Benitez,66,RB,Sudamericana,Paraguay,12 de Octubre,CONMEBOL Sudamericana,200,3,3,70,44,53,62,64,69,Average,75kg,"177cm|5'10""",H\H,2,362,1602,
9953,Joao Rojas,66,LM,Sudamericana,Ecuador,CS Emelec,CONMEBOL Sudamericana,200,4,3,75,64,63,67,50,56,Lean,70kg,"172cm|5'8""",H\M,3,375,1774,
9954,Jordi Osei-Tutu,66,RB,Normal,England,Nott'm Forest,EFL Championship (ENG 2),1.5K,3,3,88,59,57,70,60,62,Lean,70kg,"176cm|5'9""",M\M,54,396,1794,
9955,Alexis Arias,66,CM,Sudamericana,Peru,FBC Melgar,CONMEBOL Sudamericana,200,2,3,60,61,64,64,65,51,Short & Lean-,64kg,"164cm|5'5""",M\M,0,365,1793,
9956,Unai Elgezabal Udondo,66,CB,Normal,Spain,Burgos CF,LaLiga SmartBank (ESP 2),250,2,3,55,33,52,49,67,68,High & Average+,74kg,"185cm|6'1""",M\H,2,324,1549,
9957,Connor McLennan,66,RM,Normal,Scotland,Aberdeen,Scottish Premiership (SPFL),200,3,3,81,60,59,64,45,62,Average,69kg,"182cm|6'0""",H\M,0,371,1693,
9958,Tyreeq Bakinson,66,CM,Normal,England,Bristol City,EFL Championship (ENG 2),500,2,3,65,57,61,66,66,73,High & Average+,82kg,"191cm|6'3""",M\M,4,388,1795,
9959,Sheriff Sinyan,66,CB,Normal,Gambia,Molde FK,Eliteserien (NOR 1),200,2,2,74,43,52,57,64,73,High & Average+,80kg,"188cm|6'2""",M\M,3,363,1684,
9960,Daniel Florea,66,ST,Normal,Romania,Chindia,Liga I (ROM 1),200,3,3,73,67,58,68,31,61,Lean,63kg,"173cm|5'8""",M\L,0,358,1763,
9961,Gino Fechner,66,CB,Normal,Germany,SVWW,3. Liga (GER 3),350,2,3,65,41,56,58,64,75,High & Average,78kg,"188cm|6'2""",M\H,4,359,1639,
9962,Babacar Niasse,66,GK,Normal,Senegal,CD Tondela,Liga NOS (POR 1),200,1,3,74,65,60,69,29,56,High & Average+,77kg,"195cm|6'5""",M\M,-1,353,633,
9963,Johan Hove,66,CM,Normal,Norway,Strømsgodset IF,Eliteserien (NOR 1),200,3,3,71,63,65,68,57,67,Lean,72kg,"177cm|5'10""",H\M,3,391,1841,
9964,Felipe Araruna Hoffmann,66,RB,Normal,Brazil,Reading,EFL Championship (ENG 2),200,2,2,72,32,61,64,61,60,Lean,70kg,"175cm|5'9""",M\M,-1,350,1633,
9965,Wolke Janssens,66,RB,Normal,Belgium,Sint-Truiden,1A Pro League (BEL 1),500,2,3,68,63,55,63,67,61,High & Average+,70kg,"185cm|6'1""",H\M,0,377,1786,
9966,Calogero Rizzuto,66,RB,Normal,Germany,Hansa Rostock,Bundesliga 2 (GER 2),200,3,3,75,46,62,68,59,71,Short and Balanced,72kg,"170cm|5'7""",M\M,4,381,1815,
9967,Víctor Álvarez Rozada,66,RM,Normal,Spain,R. Oviedo,LaLiga SmartBank (ESP 2),200,3,3,83,60,57,66,45,59,Short & Lean,64kg,"170cm|5'7""",H\H,-1,370,1703,
9968,Bruno Piñatares,66,CDM,Libertadores,Uruguay,Barcelona SC,CONMEBOL Libertadores,300,2,3,59,51,60,61,62,68,Average,78kg,"183cm|6'0""",M\H,2,361,1676,
9969,Niklas Schmidt,66,CAM,Normal,Germany,Werder Bremen,Bundesliga 2 (GER 2),450,3,3,57,65,69,69,45,60,Average,84kg,"184cm|6'0""",L\L,11,365,1749,
9970,Seifedin Chabbi,66,ST,Normal,Tunisia,SV Ried,Ö Bundesliga (AUT 1),200,2,3,69,65,52,63,24,63,High & Average,77kg,"189cm|6'2""",M\M,6,336,1533,
9971,Enrique Serje,66,CDM,Libertadores,Colombia,Santa Fe,CONMEBOL Libertadores,300,2,3,60,48,54,62,61,69,Average,72kg,"178cm|5'10""",L\H,0,354,1665,
9972,Tomasz Makowski,66,CDM,Normal,Poland,Lechia Gdańsk,Polski Ekstraklasa (POL 1),200,2,3,70,53,58,63,61,72,Average,76kg,"181cm|5'11""",M\H,2,377,1745,
9973,Alex Craninx,66,GK,Normal,Belgium,Molde FK,Eliteserien (NOR 1),200,1,3,67,63,62,68,36,65,High & Average,78kg,"194cm|6'4""",M\M,3,361,872,
9974,Issam Jebali,66,ST,Normal,Tunisia,Odense BK,3F Superliga (DEN 1),200,4,3,71,65,62,71,38,70,High & Average,84kg,"186cm|6'1""",M\M,19,377,1754,
9975,Rasmus Nicolaisen,66,CB,Normal,Denmark,Toulouse FC,Ligue 2 (FRA 2),250,2,3,61,41,50,55,65,73,High & Average+,82kg,"190cm|6'3""",M\M,-2,345,1580,
9976,Elliott Moore,66,CB,Normal,England,Oxford United,EFL League One (ENG 3),500,2,2,48,31,45,46,65,80,High & Average,92kg,"197cm|6'6""",M\H,1,315,1455,
9977,Christian Früchtl,66,GK,Normal,Germany,FC Bayern,Bundesliga,650,1,2,69,65,67,68,24,65,High & Average,84kg,"193cm|6'4""",M\M,15,358,621,
9978,Aldair Quintana,66,GK,Libertadores,Colombia,Atl. Nacional,CONMEBOL Libertadores,300,1,2,67,63,63,70,22,61,High & Average,90kg,"195cm|6'5""",M\M,0,346,648,
9979,Nikola Dovedan,66,CF,Normal,Austria,1. FC Nürnberg,Bundesliga 2 (GER 2),200,3,4,79,63,60,72,34,57,Stocky,70kg,"171cm|5'7""",M\M,8,365,1754,
9980,Oliver Rathbone,66,CM,Normal,England,Rotherham Utd,EFL League One (ENG 3),200,3,3,78,60,62,69,59,67,Average,76kg,"176cm|5'9""",H\M,4,395,1826,
9981,Rami Kaib,66,LB,Normal,Sweden,SC Heerenveen,Eredivisie,400,2,2,80,46,63,65,58,64,Lean,63kg,"178cm|5'10""",H\M,7,376,1723,
9982,Thibault Campanini,66,RB,Normal,France,Paris FC,Ligue 2 (FRA 2),200,2,3,61,46,59,63,66,66,Average,79kg,"179cm|5'10""",M\M,2,361,1708,
9983,Utku Yuvakuran,66,GK,Normal,Turkey,Karagümrük SK,Süper Lig (TUR 1),500,1,3,67,63,60,68,36,63,High & Average+,81kg,"192cm|6'4""",M\M,3,357,712,
9984,Tom Lowery,66,CM,Normal,England,Crewe Alexandra,EFL League One (ENG 3),200,2,3,70,56,63,70,57,57,Short & Lean,75kg,"168cm|5'6""",M\M,2,373,1776,
9985,Joel Asoro,66,ST,Normal,Sweden,Djurgårdens IF,Allsvenskan (SWE 1),350,3,3,88,62,54,71,21,57,Lean,75kg,"175cm|5'9""",M\M,6,353,1615,
9986,Rafik Guitane,66,CAM,Normal,France,Marítimo,Liga NOS (POR 1),700,3,3,75,54,63,73,30,39,Short & Lean-,58kg,"170cm|5'7""",M\M,0,334,1602,
9987,Gonzalo Goñi,66,CB,Sudamericana,Argentina,Arsenal,CONMEBOL Sudamericana,350,2,2,61,28,43,46,64,74,High & Average,83kg,"187cm|6'2""",L\M,0,316,1461,
9988,Cristian González,66,CB,Normal,Uruguay,Santa Clara,Liga NOS (POR 1),200,2,3,66,35,54,56,66,66,High & Average,80kg,"185cm|6'1""",M\H,1,343,1607,
9989,Pelle Clement,66,CM,Normal,Netherlands,PEC Zwolle,Eredivisie,450,3,3,63,60,67,68,57,59,Average,67kg,"177cm|5'10""",M\M,2,374,1814,
9990,Daniel Batty,66,CM,Normal,England,Fleetwood Town,EFL League One (ENG 3),200,3,3,66,57,62,66,64,68,Average,73kg,"178cm|5'10""",M\M,1,383,1808,
9991,Toby Sibbick,66,CB,Normal,England,Barnsley,EFL Championship (ENG 2),450,2,3,75,31,50,59,66,66,High & Average+,69kg,"189cm|6'2""",M\H,8,347,1551,
9992,Herbie Kane,66,CM,Normal,England,Oxford United,EFL League One (ENG 3),200,3,3,70,59,64,65,55,60,Average,67kg,"175cm|5'9""",M\M,3,373,1784,
9993,Marco Farfan,66,LB,Normal,United States,LAFC,Major League Soccer,450,2,3,70,35,51,66,63,68,Lean,68kg,"175cm|5'9""",H\M,2,353,1647,
9994,Dimitri Lavalée,66,CB,Normal,Belgium,Sint-Truiden,1A Pro League (BEL 1),350,2,2,63,29,62,62,65,68,High & Average,85kg,"188cm|6'2""",M\M,1,349,1596,
9995,Andreas Eines Hopmark,66,CDM,Normal,Norway,Kristiansund,Eliteserien (NOR 1),300,2,3,37,42,55,56,65,77,High & Average,88kg,"192cm|6'4""",L\H,2,332,1549,
9996,Óscar Arribas Pasero,66,LM,Normal,Spain,AD Alcorcón,LaLiga SmartBank (ESP 2),200,3,3,72,62,61,66,34,60,Lean,68kg,"183cm|6'0""",H\M,1,355,1682,
9997,Álex Martín,66,CB,Normal,Spain,RC Celta,LaLiga Santander,1.3K,2,3,51,42,51,46,66,66,Average,78kg,"182cm|6'0""",M\M,0,322,1517,
9998,Roland Niczuly,66,GK,Normal,Romania,Sepsi OSK,Liga I (ROM 1),200,1,2,65,64,70,68,30,67,Average,76kg,"181cm|5'11""",M\M,-2,364,777,
9999,Bernardo Cuesta,66,ST,Sudamericana,Argentina,FBC Melgar,CONMEBOL Sudamericana,300,2,4,69,67,53,60,26,67,Average,76kg,"173cm|5'8""",H\M,1,342,1623,
10000,Seung Gyu Han,66,CAM,Normal,Korea Republic,Suwon FC,K League 1 (KOR 1),200,4,4,77,57,64,68,46,63,Lean,65kg,"174cm|5'9""",M\M,0,375,1746,
10001,Youssef Maziz,66,LM,Normal,France,RFC Seraing,1A Pro League (BEL 1),400,3,3,66,55,67,68,30,56,Average,68kg,"175cm|5'9""",H\M,2,342,1648,
10002,Jakob Nerwinski,66,RB,Normal,United States,Whitecaps FC,Major League Soccer,400,2,2,78,31,56,58,64,72,Average,79kg,"183cm|6'0""",M\H,0,359,1607,
10003,Nathan Tella,66,LM,Normal,England,Southampton,Premier League,1.7K,3,2,86,57,56,69,31,54,Lean,70kg,"173cm|5'8""",H\L,18,353,1613,
10004,Toshio Shimakawa,66,CDM,Normal,Japan,Sagan Tosu,Meiji Yasuda J1 (JPN 1),200,2,2,60,55,57,57,64,70,Lean,75kg,"180cm|5'11""",M\H,3,363,1698,
10005,Tony Figueroa,66,RM,Normal,Mexico,Pachuca,LIGA BBVA MX (MEX 1),400,4,3,69,59,63,69,25,50,Lean,55kg,"172cm|5'8""",H\M,1,335,1606,
10006,Filip Rogić,66,CM,Normal,Sweden,AIK,Allsvenskan (SWE 1),200,3,4,69,59,61,67,61,77,Average,77kg,"182cm|6'0""",H\M,0,394,1856,
10007,Adi Mehremić,66,CB,Normal,Bosnia and Herzegovina,Wisła Kraków,Polski Ekstraklasa (POL 1),200,2,3,74,32,48,56,66,72,High & Average,85kg,"189cm|6'2""",M\M,3,348,1536,
10008,Lorenco Šimić,66,CB,Normal,Croatia,Zagłębie Lubin,Polski Ekstraklasa (POL 1),300,2,2,48,34,43,44,67,70,High & Average,89kg,"195cm|6'5""",M\H,0,306,1454,
10009,Abdullah Al Joui,66,LM,Normal,Saudi Arabia,Al Shabab,MBS Pro League (SAU 1),550,3,3,81,62,61,68,24,45,Lean,67kg,"171cm|5'7""",H\M,3,341,1600,
10010,João Virgínia,66,GK,Normal,Portugal,Sporting CP,Liga NOS (POR 1),350,1,3,67,63,65,70,52,63,High & Average,83kg,"191cm|6'3""",M\M,7,380,730,
10011,Moussa Sylla,66,ST,Normal,France,FC Utrecht,Eredivisie,550,3,3,82,63,54,70,22,56,Lean,70kg,"181cm|5'11""",H\M,8,347,1616,
10012,Yosuke Kawai,66,CM,Normal,Japan,Shimizu S-Pulse,Meiji Yasuda J1 (JPN 1),350,3,4,53,61,66,67,61,48,Short & Lean-,59kg,"166cm|5'5""",M\M,5,356,1785,
10013,Ryohei Shirasaki,66,LM,Normal,Japan,Sagan Tosu,Meiji Yasuda J1 (JPN 1),200,3,4,68,65,64,65,52,66,Lean,70kg,"181cm|5'11""",H\M,5,380,1805,
10014,Lars Ritzka,66,LB,Normal,Germany,FC St. Pauli,Bundesliga 2 (GER 2),200,2,3,75,46,59,62,60,67,Average,78kg,"182cm|6'0""",M\H,-1,369,1699,
10015,Will Smallbone,66,CM,Normal,Republic of Ireland,Southampton,Premier League,1.7K,3,4,67,62,64,72,57,46,Lean,61kg,"173cm|5'8""",H\M,13,368,1801,
10016,Kristoffer Klaesson,66,GK,Normal,Norway,Leeds United,Premier League,2K,1,2,66,62,64,70,34,66,High & Average,76kg,"189cm|6'2""",M\M,9,362,797,
10017,Jordy Wehrmann,66,CDM,Normal,Netherlands,FC Luzern,Raiffeisen Super L. (SUI 1),2.8K,2,3,65,55,64,65,61,61,Lean,71kg,"180cm|5'11""",M\H,3,371,1741,
10018,Beni Baningime,66,CDM,Normal,Congo DR,Heart of Midlothian,Scottish Premiership (SPFL),200,2,3,54,46,62,65,66,60,Lean,70kg,"178cm|5'10""",M\H,13,353,1694,
10019,You Hyeon Lee,66,RB,Normal,Korea Republic,Jeonbuk Hyundai,K League 1 (KOR 1),200,3,4,78,41,59,65,60,74,Average,74kg,"179cm|5'10""",H\H,1,377,1716,
10020,Borchgrevink,66,RB,Normal,Norway,Vålerenga Fotball,Eliteserien (NOR 1),200,3,4,71,50,61,61,61,66,Lean,72kg,"182cm|6'0""",H\M,2,370,1747,
10021,Mads Roerslev,66,RB,Normal,Denmark,Brentford,Premier League,1.7K,3,3,75,39,59,63,60,65,Lean,67kg,"184cm|6'0""",M\M,11,361,1665,
10022,Mamadou Coulibaly,66,CM,Normal,Senegal,Salernitana,Serie A TIM,400,3,3,75,59,65,66,64,72,Lean,77kg,"183cm|6'0""",M\M,7,401,1889,
